customerid,registrationdate,age,gender,incomelevel,country,city,totalpurchases,averageordervalue,customerlifetimevalue,favoritecategory,secondfavoritecategory,emailengagementrate,socialmediaengagementrate,mobileappusage,customerserviceinteractions,averagesatisfactionscore,emailconversionrate,socialmediaconversionrate,searchengineconversionrate,repeatcustomer,premiummember,hasreturneditems
CUST02254,Unknown,Unknown,Male,Very High,Canada,Tokyo,8.0,189.22,358.54514078936285,Unknown,Clothing,0.3193053602226459,0.1495906572189565,Never,3.0,5.916936930437666,0.1461788600570971,0.263114340107534,0.4362792921139155,Yes,No,Unknown
CUST02255,2023-03-31,55.0,Other,High,UK,Tokyo,5.0,20.74079185987673,20.62248798791431,Unknown,Unknown,0.1505414876672817,0.0592292158091314,Unknown,2.0,6.96,0.1727491040905655,0.2882095748064476,0.3436963498653992,Yes,No,No
Unknown,2019-11-19,71.0,Prefer not to say,Medium,Canada,Tokyo,5.0,14.45226388928712,245.23972600038692,Food,Electronics,0.28,0.3242158484792449,Low,4.0,9.488820715103364,0.1177503401863376,0.1932401130853382,0.0837496752911652,Unknown,No,Yes
CUST02257,2019-09-05,56.0,Female,High,Japan,London,4.0,63.92292801951823,310.61629115603245,Sports,Sports,0.1520250930304253,0.3669872511632278,Medium,3.0,6.267517800074924,0.1577971419428893,0.2,0.181631611972864,Yes,No,No
CUST02258,2022-11-17,27.0,Other,Low,Australia,London,1.0,107.34151271119602,140.17419136229677,Toys,Home Goods,0.3487625235307178,0.0575862987603825,Never,0.0,3.778897502819232,0.0280600155524393,0.060541130967821,0.1490791106339398,No,No,No
CUST02259,2022-12-16,37.0,Female,Very High,Australia,New York,6.0,606.4393986370818,3690.366805257245,Beauty,Food,0.1793570876945435,0.0438637546548037,Medium,5.0,5.506487826956093,0.2117583218660192,0.3237967332531422,0.1734547713112745,Yes,Yes,Yes
CUST02260,2022-03-28,30.0,Prefer not to say,Very High,Canada,London,1.0,11.69764249010236,49.32503580050919,Unknown,Home Goods,0.3569228709827312,0.4269063151019825,High,1.0,6.873663138186305,0.2592712668162042,0.1304799991658436,0.2680010144725725,No,No,No
CUST02261,2023-04-15,28.0,Unknown,Low,Japan,Berlin,1.0,35.16643374197426,124.23618665202883,Food,Unknown,0.3517638505045737,0.0664166347702252,Medium,0.0,6.96,0.4338090499418275,0.0504539978284252,0.1862276324965009,No,No,Yes
CUST02262,2021-02-26,33.0,Unknown,Very High,Unknown,Berlin,13.0,104.16774888302864,1273.5445625389905,Sports,Home Goods,0.4123268064523627,0.494769648188251,High,1.0,6.995573310725249,0.448031051879702,0.1438544516898051,0.1431559360339475,Yes,No,Yes
CUST02263,2019-07-29,54.0,Unknown,High,Unknown,Unknown,0.0,47.99159419817093,-63.93100489743154,Unknown,Electronics,0.6601470355936979,0.5322395317536369,High,1.0,4.203958509638414,0.2811230703127602,0.1504508587257583,0.0317283898044898,No,No,No
CUST02264,Unknown,11.0,Other,Very High,USA,Sydney,5.0,238.8165801606227,1124.7109268178565,Food,Food,0.1554215568815372,0.7266330422794477,Never,2.0,6.128069112678829,0.0597088083334128,0.2,0.0279725225783612,Yes,Unknown,No
CUST02265,2020-10-09,19.0,Male,High,France,Sydney,4.0,32.48353850389916,3614.952183601142,Books,Home Goods,0.1951449844746896,0.1717013638135897,High,2.0,7.242323200508417,0.4203162840651786,0.0965957260950224,0.3948047753151736,Yes,No,Yes
Unknown,2019-11-01,53.0,Male,Very High,Other,Berlin,6.0,117.45704076064072,689.9477600306169,Food,Home Goods,0.147815548707027,0.6454885136856827,Unknown,3.0,4.226185520483998,0.4802437905789636,0.3407017484828119,0.2,Yes,No,Unknown
CUST02267,2018-09-26,56.0,Female,High,Canada,New York,14.0,16.331451338130936,200.03300270733703,Toys,Books,0.6459162709315595,0.4229016554961518,Unknown,1.0,5.676640446927625,0.2755645301348721,0.2480189589779564,0.1050193984629999,Yes,No,Yes
CUST02268,2021-07-07,25.0,Prefer not to say,Unknown,Unknown,London,2.0,570.6976898001208,1185.711986016081,Food,Home Goods,0.23435245500803,0.1160948118638763,Never,4.0,4.862693665822345,0.3149979803622757,0.093333540909678,0.0338255260043959,Yes,No,No
Unknown,2020-07-12,59.0,Prefer not to say,Low,UK,New York,6.0,138.2735856890078,912.6705061702768,Unknown,Home Goods,0.3759712960807858,0.1886877094433387,Unknown,4.0,4.977803457876508,0.347654767861795,0.0413130244981746,0.179408469277842,Yes,Yes,No
CUST02270,2021-01-30,49.0,Male,Low,France,Sydney,6.0,249.9133394754745,1635.6001914346048,Unknown,Food,0.2826800456283324,0.5506143969897639,High,2.0,9.643252910367366,0.2316042328643026,0.1046346602589243,0.1103642856400974,Yes,No,Yes
CUST02271,2022-03-10,30.0,Other,Unknown,Australia,London,6.0,38.61024761187981,293.6758653177886,Toys,Food,0.061267269420379,0.2298414615655082,Never,2.0,7.470789044939615,0.3543659499565883,0.0662813982795704,0.3783332394093612,Yes,No,No
CUST02272,2022-10-25,-1.0,Prefer not to say,Low,USA,Paris,4.0,48.36698786775287,218.60753381538115,Books,Food,0.3125327185271544,0.1672506144558137,Medium,3.0,8.383655815149073,0.1422866979717428,0.2931383553859857,0.4846200524647658,Yes,No,No
CUST02273,2022-05-14,9.0,Unknown,High,Other,New York,2.0,20.242768960673303,180.4820854268701,Toys,Food,0.4612842876893999,0.4171660247180127,Unknown,1.0,6.124230238864912,0.0859299934402026,0.0768297527315679,0.2539432699225044,Yes,No,Yes
CUST02274,2018-09-04,25.0,Unknown,High,Germany,Tokyo,9.0,27.66091737406101,273.88234169484,Unknown,Beauty,0.1336689491907389,0.6502179053196718,Never,3.0,5.189200859459694,0.3655145048183233,0.0603115447685419,0.0697758575826044,Yes,Yes,No
CUST02275,2022-04-10,46.0,Prefer not to say,Very High,France,Sydney,3.0,252.4190947570214,806.718689901577,Electronics,Clothing,0.5780509604844614,0.2886286369610162,Never,2.0,5.246538576112098,0.1892171023412424,0.1057680663447287,0.2996530737329139,Yes,Unknown,No
CUST02276,2023-12-19,46.0,Other,Very High,USA,Berlin,3.0,40.42280872163348,92.73209333761623,Electronics,Electronics,0.191858182613616,0.1715908818528899,High,1.0,7.408611192640774,0.1049691161674921,0.5003317022946203,0.2397167537181848,Yes,Yes,No
CUST02277,2023-04-24,28.0,Unknown,Unknown,USA,Berlin,1.0,5.787234191052841,-53.51023920156978,Unknown,Toys,0.4931778547838262,0.2658502096191245,Medium,2.0,4.436545218958157,0.2746743356403553,0.0452440570255009,0.273230003629739,No,Yes,No
CUST02278,2020-07-18,31.0,Other,High,France,Berlin,6.0,110.07575585846888,773.5917314847994,Sports,Beauty,0.4893078923461065,0.2318092742148471,Medium,1.0,6.96,0.1293182759912778,0.26976637004632,0.1903743733736337,Yes,No,No
CUST02279,2018-08-15,34.0,Male,Unknown,Germany,Sydney,3.0,90.57920631745822,315.6494628120073,Clothing,Food,0.1452903141213749,0.2677856081175604,High,2.0,9.446991004211815,0.0364051476254159,0.0505226077878447,0.1847143060519666,Unknown,Yes,Yes
CUST02280,2018-09-22,31.0,Female,High,Australia,London,4.0,76.26238310582872,307.9289443562591,Unknown,Home Goods,0.1323372154411737,0.0756506450344695,Never,1.0,3.1319752546865582,0.1985408595560479,0.0830949430869112,0.2229265304233453,Yes,No,Yes
CUST02281,2021-10-27,37.0,Male,Low,France,London,2.0,36.19161392751769,76.75683793764593,Sports,Books,0.289713832939044,0.3493981087642969,Never,1.0,5.660457256382139,0.1933155460442507,0.2254769752435888,0.1787818995464771,Yes,No,No
CUST02282,Unknown,34.0,Female,Very High,Canada,New York,1.0,83.5036843667902,179.6148592389979,Books,Home Goods,0.3450987350060792,0.4215130964866599,Low,2.0,6.506506229968913,0.2799979708525608,0.3186164498076611,0.0693066219047662,No,No,Yes
CUST02283,Unknown,9.0,Unknown,Unknown,USA,Tokyo,2.0,72.03364598408065,173.22911012756603,Sports,Food,0.1723342907726481,0.1695985009320882,High,2.0,8.526242397400544,0.0730388932706063,0.0975162698755385,0.1494370740905445,Yes,Yes,Yes
CUST02284,2021-11-19,31.0,Female,Medium,UK,Other,17.0,26.27639156432541,553.257196043463,Clothing,Beauty,0.470480907011671,0.2129804325850056,Medium,1.0,5.104410238316581,0.1718690628943646,0.2712796949674498,0.0675453047737801,Yes,No,Yes
CUST02285,2022-01-13,34.0,Unknown,High,Australia,Los Angeles,5.0,44.571279805638326,-15.053290880219492,Books,Toys,0.0458847059114811,0.2101838318449863,High,2.0,6.076509745036145,0.1112003413560725,0.1859909021372194,0.3473907831818975,Unknown,No,No
CUST02286,2021-10-19,49.0,Prefer not to say,Low,Japan,Sydney,6.0,97.72919557553844,751.1939837474949,Toys,Toys,0.4892452642266153,0.3507209174598472,Never,3.0,4.82840831534778,0.1691065348809893,0.1538857101559077,0.5650543428584264,Yes,No,No
CUST02287,2023-03-15,22.0,Female,Medium,Other,London,7.0,105.06239941161094,722.4720748800519,Electronics,Toys,0.2409186315000815,0.4108606382441472,Never,2.0,6.238265572993633,0.0804077936209704,0.0562670551912978,0.2,Yes,No,No
CUST02288,2021-06-03,38.0,Prefer not to say,Low,Japan,Sydney,7.0,36.36488946970761,264.4414083698481,Unknown,Food,0.2354880526483267,0.0641105556294072,Unknown,4.0,5.960095672507372,0.2,0.1127497504720188,0.26437842493425,Yes,No,No
CUST02289,2020-09-08,43.0,Unknown,Low,Other,Los Angeles,4.0,565.49071214803,2281.779522034671,Toys,Electronics,0.2270334735176427,0.3428530912944853,Unknown,2.0,6.619734064091821,0.2952798122390336,0.0743415897302783,0.3996234357223239,Yes,No,No
CUST02290,2021-02-28,32.0,Prefer not to say,High,France,Los Angeles,3.0,71.47261772073584,247.1198498315883,Unknown,Unknown,0.0921979556015506,0.3591065639380663,High,1.0,5.535024845174451,0.3606589722669232,0.1346891873627531,0.0355411966602466,Yes,No,No
CUST02291,2019-08-11,8.0,Unknown,Low,Other,London,6.0,47.56990439428435,278.1229014185535,Clothing,Unknown,0.1240268468415103,0.3523577590846132,Unknown,2.0,6.4731030606843,0.3850333676302496,0.037730485306087,0.2,Yes,No,Yes
CUST02292,2019-04-21,50.0,Unknown,Unknown,France,Other,11.0,33.381865699937016,362.2460561129279,Food,Sports,0.4970221662258719,0.4018794193756975,Medium,4.0,10.0,0.2609414147425108,0.4048707940884561,0.1235153653523927,Yes,No,No
CUST02293,2022-12-27,46.0,Female,Medium,USA,Other,5.0,307.02604486414253,1455.011867392583,Unknown,Food,0.4974097931191725,0.0930679769114193,Medium,4.0,7.747217334906737,0.160085235780585,0.0556601857685431,0.1122360643756198,Yes,Yes,No
CUST02294,2020-09-12,38.0,Other,Low,USA,New York,11.0,272.2034690922098,3109.434569538544,Clothing,Clothing,0.2662115928113545,0.2911967214803247,Unknown,2.0,5.455460784044531,0.2443274386397512,0.2900333985262201,0.1319114856079321,Yes,Yes,No
CUST02295,2021-05-26,35.0,Unknown,Low,Other,Unknown,4.0,19.905498284107495,27.594480597852915,Beauty,Toys,0.0347259678079962,0.5416922445865875,Unknown,4.0,9.469972272357577,0.3781185160378742,0.2924130998764377,0.0613445480373501,Yes,No,No
CUST02296,2018-07-09,8.0,Male,Very High,France,Other,2.0,14.248456318362113,-49.246551321090514,Electronics,Food,0.5382294918723177,0.253377253718985,Low,1.0,4.789979661116336,0.0459172223042739,0.24437589013324,0.2230506540153059,Yes,No,No
CUST02297,2021-12-11,46.0,Male,Very High,Japan,Sydney,5.0,31.64352662590228,181.6690333998715,Food,Beauty,0.4634758505685674,0.2320436202769371,Never,1.0,9.397343755969072,0.2,0.4324071233645362,0.5096032461988493,Yes,No,No
CUST02298,2020-09-07,57.0,Prefer not to say,Unknown,UK,Los Angeles,4.0,287.8324755400579,1293.3408561165727,Home Goods,Home Goods,0.0920842971816137,0.1137538663595211,Never,3.0,4.627735882049229,0.4400043072111625,0.1318420931986103,0.0666439589058446,Yes,No,Yes
CUST02299,Unknown,18.0,Other,Very High,USA,Unknown,5.0,63.30703041830651,321.3509204660036,Books,Food,0.2308246331144628,0.5593803531729914,Never,1.0,8.842058594085033,0.1025848686281414,0.0485051817502633,0.1122484216468791,Yes,No,Yes
CUST02300,2022-09-12,55.0,Prefer not to say,Low,USA,New York,4.0,24.253066054451534,-76.30644967817737,Beauty,Unknown,0.345483208439295,0.7348069017094945,Low,0.0,6.028594150526792,0.1088534227898852,0.0824374972215337,0.2108240622768926,Yes,No,No
CUST02301,2018-02-10,51.0,Female,Low,Canada,Tokyo,4.0,40.25951124325667,259.9201567667393,Electronics,Clothing,0.3171013493535194,0.5350825551388443,Medium,3.0,7.528555401596956,0.2453639315259271,0.1248539385827188,0.120269833433317,Yes,No,No
CUST02302,2020-07-31,17.0,Unknown,Medium,Germany,London,5.0,81.47873531851518,418.84392823240745,Beauty,Clothing,0.3113762508383162,0.414343891454072,Low,1.0,7.769063082788493,0.2,0.458473065238627,0.2533646087848642,Yes,No,No
CUST02303,2018-12-04,29.0,Other,Very High,Canada,Other,4.0,144.895491535277,574.3334793457055,Unknown,Home Goods,0.2117563435509091,0.4687942097090748,Unknown,3.0,4.409533664655923,0.1759337491772155,0.1931054312788983,0.1052448523485863,Yes,No,No
CUST02304,2021-08-30,14.0,Prefer not to say,High,UK,Tokyo,9.0,197.8628054398044,1820.2081532175307,Home Goods,Books,0.4696960814329771,0.3496734215928158,Never,2.0,7.160874383730398,0.2884223297787536,0.023876727481425,0.5065979262969259,Yes,No,No
CUST02305,Unknown,34.0,Prefer not to say,Very High,Other,Sydney,2.0,41.96679991195743,-4.641908369121424,Food,Clothing,0.6417002559565624,0.5244699944483209,Medium,1.0,7.7513218224302065,0.2,0.1509504757609076,0.1965841455422456,Unknown,No,No
CUST02306,2020-06-14,41.0,Male,Low,Japan,Los Angeles,5.0,189.22,380.1930883487856,Electronics,Home Goods,0.2070264928914744,0.2316864402812877,High,0.0,5.073200359634491,0.2025105931998784,0.2622166242303443,0.139474171286293,Yes,No,No
CUST02307,2022-08-02,15.0,Female,Medium,Germany,New York,3.0,18.151464796919385,-42.54897622611877,Beauty,Unknown,0.1673143779008276,0.037235531480287,Unknown,2.0,3.813309051478642,0.2100620803308229,0.1213690098521298,0.1152066267505223,Yes,No,No
Unknown,2020-07-19,40.0,Prefer not to say,Very High,Unknown,Los Angeles,2.0,50.975060860312695,30.01195916513525,Home Goods,Beauty,0.271332042322796,0.1895528925804947,High,2.0,8.352496365378467,0.1480641491636194,0.2913944195592488,0.3127319166906611,Yes,Yes,Yes
CUST02309,2018-10-16,44.0,Male,Medium,Other,Sydney,2.0,54.68373164187179,91.7520479471841,Unknown,Toys,0.28,0.5353950004569413,Medium,0.0,9.264028806810131,0.1685726761334408,0.234298466531089,0.1133398838426937,Yes,No,No
CUST02310,2019-12-25,44.0,Other,Very High,Japan,Sydney,6.0,33.858169283878425,672.92,Clothing,Home Goods,0.0824698845385113,0.527852541209823,Never,1.0,10.0,0.2,0.2629398800263362,0.2476934364327916,Yes,No,Yes
CUST02311,2023-05-08,41.0,Prefer not to say,Unknown,France,New York,4.0,8.330010290375641,11.143647782353964,Clothing,Unknown,0.1165124277001723,0.2493107011332289,Never,2.0,6.220104961293471,0.4051131686548095,0.2,0.33602185352295,Yes,No,No
CUST02312,2020-12-25,16.0,Male,Unknown,Japan,Unknown,11.0,65.80620610499997,908.0486265512212,Beauty,Food,0.2603700658383086,0.2675027611146476,Low,0.0,7.355079421193903,0.1191370137820558,0.2054521644399375,0.1547959388661053,Yes,No,Yes
CUST02313,2019-04-28,33.0,Female,Low,Other,Sydney,5.0,163.4884721759015,610.0299893499164,Toys,Sports,0.3520280479696008,0.2240557778424762,Medium,1.0,7.627743691435849,0.1075360545125957,0.2,0.1457006996368067,Yes,Unknown,No
CUST02314,2020-07-24,Unknown,Unknown,High,UK,New York,2.0,24.963050909748254,-88.83038365246452,Unknown,Unknown,0.0692137661651805,0.1015044546768207,Unknown,2.0,7.357356381541284,0.2672062601734173,0.2168509026898596,0.1563712196926271,Yes,No,No
CUST02315,2018-06-05,Unknown,Other,Low,UK,London,8.0,25.031154774493206,157.66722682510803,Home Goods,Clothing,0.2187256175989508,0.0676759632169231,High,2.0,6.387909812055487,0.1126832223392794,0.1297366804324146,0.121271360103994,Yes,No,No
CUST02316,2020-12-06,35.0,Unknown,High,Canada,London,5.0,53.662499586022925,-15.22573880529368,Books,Clothing,0.2241672772655821,0.3531940465678287,Unknown,2.0,3.8624404507406673,0.3719326786641667,0.1537576710586921,0.3757078428108236,No,No,No
CUST02317,2023-05-13,41.0,Male,Low,Germany,Los Angeles,4.0,163.12685429218735,559.5359402658876,Unknown,Sports,0.3556102075189638,0.2480769862617462,Low,1.0,3.276499454291465,0.2274035628537975,0.2808572819195428,0.1036000331592505,Yes,No,Yes
CUST02318,2022-08-11,21.0,Prefer not to say,Very High,UK,Los Angeles,6.0,77.93867277299246,581.3081414154846,Unknown,Unknown,0.1257632916430745,0.1438819394150742,Medium,2.0,6.595957246153675,0.175196338051449,0.2096417877890308,0.304324146831362,Yes,No,No
Unknown,2018-05-04,17.0,Unknown,Very High,Germany,Tokyo,3.0,114.35715310260063,205.4218847013784,Beauty,Sports,0.1158189833732123,0.2620787834597708,High,2.0,5.311918894294325,0.3206628181563994,0.315137074939557,0.0830971545592206,Yes,No,No
CUST02320,2023-08-11,15.0,Unknown,Unknown,Japan,Los Angeles,4.0,117.97651524970776,334.37123761282385,Electronics,Clothing,0.3886886011536087,0.1927224856192759,Unknown,1.0,6.861547183140079,0.1683460719959771,0.2343096134228055,0.514320788768916,Yes,No,No
CUST02321,2020-08-25,28.0,Prefer not to say,Very High,Australia,Paris,3.0,50.31147790843083,338.5146656535753,Clothing,Unknown,0.0961235766582671,0.4633100307095778,Low,2.0,7.691692171816196,0.0541747207799162,0.183151405395199,0.3090987971481976,Yes,Yes,No
CUST02322,2020-05-04,65.0,Male,Unknown,Japan,Los Angeles,6.0,70.67502092541282,672.92,Beauty,Books,0.1271847617096599,0.0468581665065039,Medium,3.0,6.275753267213803,0.3485703510943682,0.3073082296515268,0.5494823112458395,Yes,No,Yes
CUST02323,2019-10-02,28.0,Unknown,Very High,France,Los Angeles,8.0,25.901309817350256,235.07521167414865,Electronics,Unknown,0.2269104494966697,0.2423730952543495,Unknown,4.0,7.623746897514516,0.0403403673630057,0.1694026806398302,0.1396231114864559,Unknown,Yes,Unknown
CUST02324,2022-05-22,40.0,Other,High,Germany,Tokyo,10.0,12.83894330565938,197.4440917233645,Sports,Sports,0.156700329849484,0.683384548856107,High,1.0,8.86505609635476,0.1624823391387984,0.4424912316442847,0.2509831139602727,Yes,No,No
CUST02325,2019-03-18,43.0,Male,Unknown,Canada,New York,9.0,35.989467802053504,277.7424288908237,Home Goods,Books,0.1896767620755156,0.4126317523640164,Low,3.0,5.532748698119261,0.2753255625536326,0.2,0.4111963851424146,Yes,No,No
CUST02326,2023-04-29,18.0,Unknown,Medium,Japan,Tokyo,0.0,94.8249752986482,-16.66326550435966,Electronics,Books,0.6305815089773668,0.0674145732797575,High,1.0,9.575352409254284,0.1566314256556016,0.1699565061099077,0.2211786012010441,No,No,No
CUST02327,2023-01-13,Unknown,Unknown,Medium,Canada,Other,1.0,5.185922190092121,139.49249695892425,Sports,Clothing,0.3225643400659562,0.082334261139591,Never,1.0,8.132092991674279,0.1454222926466143,0.2959953480350354,0.2983337389850024,No,Yes,Yes
CUST02328,2023-01-04,44.0,Prefer not to say,Low,UK,Paris,9.0,7.977497883514081,200.7162295687266,Food,Sports,0.2993589393610963,0.2765231781572852,Unknown,2.0,10.0,0.3415255472601192,0.3582810608310563,0.0835739747827633,Yes,No,Yes
CUST02329,2019-06-17,41.0,Female,High,Germany,Paris,2.0,45.00686450220125,164.3453138326418,Beauty,Clothing,0.0466551915702898,0.2256521216742751,Unknown,3.0,5.745225685609151,0.0497112647114869,0.1173030014857598,0.2,Yes,Yes,No
CUST02330,2021-08-29,5.0,Female,Very High,Japan,Sydney,5.0,215.72779524250825,1935.5960546186056,Electronics,Clothing,0.0657438312358693,0.7064596500969884,Low,0.0,6.53696953678114,0.2,0.0823718124649593,0.0430807902213646,Yes,No,Unknown
CUST02331,2020-08-06,43.0,Other,Very High,Canada,Unknown,5.0,17.24463066981707,24.94796211662345,Electronics,Toys,0.2392506650904708,0.1978528004499154,Low,2.0,6.604280608345848,0.0396792963198051,0.0079770758336344,0.2085758244867858,Yes,No,No
CUST02332,2023-07-13,26.0,Prefer not to say,Low,USA,Unknown,1.0,189.22,771.4844551786211,Books,Beauty,0.2668196357938973,0.2358342579293689,Medium,1.0,7.202702947634332,0.4664245072998295,0.12263125566824,0.1947298078936084,No,Yes,Yes
CUST02333,2019-04-05,27.0,Female,Very High,Canada,Tokyo,4.0,76.96933868971875,300.9936320305748,Beauty,Toys,0.3641873066275027,0.2518589485441369,Unknown,4.0,8.59908063379274,0.0947039534415555,0.2515226867521556,0.4466122184128756,Yes,No,No
